trial_id,score,status,num_blocks,filters_base,kernel_size,dropout,batchnorm,dense_units,l2_reg,optimizer,learning_rate,tuner/epochs,tuner/initial_epoch,tuner/bracket,tuner/round,tuner/trial_id,family,tuner_type,objective,batch_size,epochs_configured,learning_rate_std,optimizer_std,dropout_std,dense_units_std,depth_std,backbone_std,score_rank_within_family,attention_type,se_ratio,attention_placement,spatial_kernel,num_layers,units,activation,l2,backbone_choice,focus_units,fusion_layers,fusion_units,fusion_dropout,unfreeze_top
43,0.9571457505226136,COMPLETED,3.0,40.0,5.0,0.1,1.0,,,rmsprop,0.000131705059415,4.0,2.0,3.0,1.0,25.0,cnn_focus_hybrid,hyperband,val_auc,32,30,0.000131705059415,rmsprop,0.1,192,3,mobilenetv2,34.0,,,,,,,,4.352997380924218e-05,mobilenetv2,32.0,3.0,192.0,0.0,0.0
44,0.9566827416419984,COMPLETED,2.0,56.0,3.0,0.2,0.0,,,rmsprop,0.000535089665935,4.0,2.0,3.0,1.0,10.0,cnn_focus_hybrid,hyperband,val_auc,32,30,0.000535089665935,rmsprop,0.2,480,2,mobilenetv2,35.0,,,,,,,,0.0005955187335288,mobilenetv2,0.0,1.0,480.0,0.1,5.0
5,0.9565821886062622,COMPLETED,4.0,16.0,5.0,0.0,0.0,,,rmsprop,0.0009336815726563,2.0,0.0,3.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0009336815726563,rmsprop,0.0,480,4,mobilenetv2,36.0,,,,,,,,0.0009000582191556,mobilenetv2,0.0,1.0,480.0,0.4,5.0
41,0.9551730751991272,COMPLETED,3.0,40.0,3.0,0.2,1.0,,,rmsprop,0.0001816823641815,4.0,2.0,3.0,1.0,11.0,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0001816823641815,rmsprop,0.2,192,3,mobilenetv2,37.0,,,,,,,,0.0005570381481736,mobilenetv2,64.0,1.0,192.0,0.0,0.0
25,0.9550825357437134,COMPLETED,3.0,40.0,5.0,0.1,1.0,,,rmsprop,0.000131705059415,2.0,0.0,3.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.000131705059415,rmsprop,0.1,192,3,mobilenetv2,38.0,,,,,,,,4.352997380924218e-05,mobilenetv2,32.0,3.0,192.0,0.0,0.0
42,0.9542371034622192,COMPLETED,4.0,16.0,5.0,0.0,0.0,,,rmsprop,0.0009336815726563,4.0,2.0,3.0,1.0,5.0,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0009336815726563,rmsprop,0.0,480,4,mobilenetv2,39.0,,,,,,,,0.0009000582191556,mobilenetv2,0.0,1.0,480.0,0.4,5.0
10,0.9525159597396852,COMPLETED,2.0,56.0,3.0,0.2,0.0,,,rmsprop,0.000535089665935,2.0,0.0,3.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.000535089665935,rmsprop,0.2,480,2,mobilenetv2,40.0,,,,,,,,0.0005955187335288,mobilenetv2,0.0,1.0,480.0,0.1,5.0
59,0.9521034955978394,COMPLETED,2.0,64.0,3.0,0.4,0.0,,,adam,0.0001407180945552,4.0,0.0,2.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0001407180945552,adam,0.4,288,2,custom_cnn,41.0,,,,,,,,5.397868389732175e-05,custom_cnn,96.0,2.0,288.0,0.1,5.0
80,0.9508956670761108,COMPLETED,2.0,40.0,5.0,0.1,0.0,,,adam,0.0004274948229697,10.0,0.0,1.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0004274948229697,adam,0.1,480,2,custom_cnn,42.0,,,,,,,,0.0002704753327566,custom_cnn,128.0,2.0,480.0,0.0,0.0
34,0.9508655667304992,COMPLETED,3.0,48.0,3.0,0.4,0.0,,,adam,0.0002473005999025,4.0,2.0,3.0,1.0,27.0,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0002473005999025,adam,0.4,192,3,custom_cnn,43.0,,,,,,,,0.0001991318887165,custom_cnn,96.0,2.0,192.0,0.2,10.0
18,0.9505032300949096,COMPLETED,5.0,16.0,3.0,0.0,1.0,,,rmsprop,0.0004588615928846,2.0,0.0,3.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0004588615928846,rmsprop,0.0,288,5,custom_cnn,44.0,,,,,,,,0.0006377320774698,custom_cnn,128.0,1.0,288.0,0.1,5.0
12,0.9489834904670716,COMPLETED,3.0,48.0,5.0,0.1,0.0,,,rmsprop,0.000964292873129,2.0,0.0,3.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.000964292873129,rmsprop,0.1,96,3,mobilenetv2,45.0,,,,,,,,0.0003321021672927,mobilenetv2,64.0,2.0,96.0,0.2,0.0
40,0.9470812678337096,COMPLETED,2.0,64.0,5.0,0.1,1.0,,,rmsprop,0.0003389806510059,4.0,2.0,3.0,1.0,30.0,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0003389806510059,rmsprop,0.1,128,2,mobilenetv2,46.0,,,,,,,,0.0009742351471304,mobilenetv2,32.0,1.0,128.0,0.4,5.0
63,0.9459541440010072,COMPLETED,4.0,32.0,5.0,0.1,1.0,,,adam,0.0009233650750509,4.0,0.0,2.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0009233650750509,adam,0.1,128,4,custom_cnn,47.0,,,,,,,,0.0002975707412555,custom_cnn,64.0,2.0,128.0,0.0,15.0
8,0.9454307556152344,COMPLETED,2.0,40.0,3.0,0.0,1.0,,,adam,0.0005663890628795,2.0,0.0,3.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0005663890628795,adam,0.0,320,2,custom_cnn,48.0,,,,,,,,0.000228828905677,custom_cnn,64.0,2.0,320.0,0.3,5.0
54,0.9393216967582704,COMPLETED,4.0,24.0,5.0,0.0,0.0,,,adam,0.000524659481816,4.0,0.0,2.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.000524659481816,adam,0.0,480,4,custom_cnn,49.0,,,,,,,,1.5524786749811724e-05,custom_cnn,0.0,3.0,480.0,0.4,10.0
72,0.930988311767578,COMPLETED,3.0,16.0,3.0,0.1,0.0,,,rmsprop,0.0005691242684145,30.0,10.0,2.0,2.0,67.0,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0005691242684145,rmsprop,0.1,480,3,custom_cnn,50.0,,,,,,,,0.0008020075007341,custom_cnn,96.0,1.0,480.0,0.3,20.0
69,0.927043080329895,COMPLETED,2.0,64.0,3.0,0.4,0.0,,,adam,0.0001407180945552,10.0,4.0,2.0,1.0,59.0,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0001407180945552,adam,0.4,288,2,custom_cnn,51.0,,,,,,,,5.397868389732175e-05,custom_cnn,96.0,2.0,288.0,0.1,5.0
33,0.9232286214828492,COMPLETED,2.0,16.0,3.0,0.0,0.0,,,rmsprop,0.000197618839205,2.0,0.0,3.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.000197618839205,rmsprop,0.0,256,2,mobilenetv2,52.0,,,,,,,,0.0008121422561401,mobilenetv2,0.0,3.0,256.0,0.2,15.0
29,0.9170591831207277,COMPLETED,4.0,56.0,3.0,0.4,1.0,,,adam,0.0009155911093474,2.0,0.0,3.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0009155911093474,adam,0.4,32,4,custom_cnn,53.0,,,,,,,,0.0007201982610891,custom_cnn,0.0,1.0,32.0,0.1,5.0
52,0.906652569770813,COMPLETED,5.0,64.0,5.0,0.3,0.0,,,adam,0.0008440543799924,4.0,0.0,2.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0008440543799924,adam,0.3,64,5,efficientnetb0,54.0,,,,,,,,0.0009021162072535,efficientnetb0,96.0,3.0,64.0,0.0,20.0
21,0.9028884768486024,COMPLETED,3.0,56.0,5.0,0.1,0.0,,,adam,0.0002687944207299,2.0,0.0,3.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0002687944207299,adam,0.1,96,3,custom_cnn,55.0,,,,,,,,0.0004098096825351,custom_cnn,32.0,1.0,96.0,0.1,10.0
53,0.9005334377288818,COMPLETED,4.0,32.0,3.0,0.4,0.0,,,adam,0.0003669109789461,4.0,0.0,2.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0003669109789461,adam,0.4,96,4,custom_cnn,56.0,,,,,,,,0.0002149021746828,custom_cnn,32.0,2.0,96.0,0.3,15.0
17,0.891414999961853,COMPLETED,5.0,56.0,5.0,0.3,0.0,,,adam,0.0006003939131087,2.0,0.0,3.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0006003939131087,adam,0.3,384,5,custom_cnn,57.0,,,,,,,,0.0004775790756169,custom_cnn,0.0,3.0,384.0,0.0,10.0
45,0.8902475833892822,COMPLETED,5.0,16.0,3.0,0.0,1.0,,,rmsprop,0.0004588615928846,4.0,2.0,3.0,1.0,18.0,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0004588615928846,rmsprop,0.0,288,5,custom_cnn,58.0,,,,,,,,0.0006377320774698,custom_cnn,128.0,1.0,288.0,0.1,5.0
70,0.8846115469932556,COMPLETED,4.0,32.0,5.0,0.1,1.0,,,adam,0.0009233650750509,10.0,4.0,2.0,1.0,63.0,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0009233650750509,adam,0.1,128,4,custom_cnn,59.0,,,,,,,,0.0002975707412555,custom_cnn,64.0,2.0,128.0,0.0,15.0
9,0.8834642171859741,COMPLETED,2.0,64.0,5.0,0.4,1.0,,,rmsprop,0.0004995634549198,2.0,0.0,3.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0004995634549198,rmsprop,0.4,416,2,efficientnetb0,60.0,,,,,,,,0.0005809419058172,efficientnetb0,32.0,3.0,416.0,0.1,5.0
14,0.879448413848877,COMPLETED,5.0,40.0,5.0,0.1,1.0,,,rmsprop,0.0002132379782094,2.0,0.0,3.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0002132379782094,rmsprop,0.1,384,5,efficientnetb0,61.0,,,,,,,,0.0004447857265185,efficientnetb0,0.0,3.0,384.0,0.1,20.0
88,0.8792672753334045,COMPLETED,2.0,64.0,3.0,0.2,1.0,,,adam,0.0006748235742473,30.0,0.0,0.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0006748235742473,adam,0.2,192,2,efficientnetb0,62.0,,,,,,,,0.0006479344064166,efficientnetb0,64.0,3.0,192.0,0.0,10.0
2,0.8732186555862427,COMPLETED,5.0,24.0,3.0,0.2,1.0,,,adam,0.000819203832205,2.0,0.0,3.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.000819203832205,adam,0.2,160,5,efficientnetb0,63.0,,,,,,,,0.0004961561698004,efficientnetb0,32.0,1.0,160.0,0.4,10.0
7,0.8731984496116638,COMPLETED,3.0,16.0,5.0,0.3,0.0,,,adam,0.0006447158923617,2.0,0.0,3.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0006447158923617,adam,0.3,480,3,efficientnetb0,64.0,,,,,,,,0.0009933676756211,efficientnetb0,64.0,2.0,480.0,0.2,20.0
22,0.8712158203125,COMPLETED,5.0,16.0,5.0,0.4,0.0,,,rmsprop,0.0002656375068109,2.0,0.0,3.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0002656375068109,rmsprop,0.4,64,5,efficientnetb0,65.0,,,,,,,,0.0007804173690829,efficientnetb0,128.0,3.0,64.0,0.1,0.0
20,0.8673611283302307,COMPLETED,5.0,56.0,3.0,0.2,0.0,,,rmsprop,0.0008469442920998,2.0,0.0,3.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0008469442920998,rmsprop,0.2,288,5,efficientnetb0,66.0,,,,,,,,0.000144550047822,efficientnetb0,96.0,2.0,288.0,0.0,20.0
86,0.865891695022583,COMPLETED,4.0,48.0,3.0,0.2,0.0,,,adam,0.0008688604943564,30.0,0.0,0.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0008688604943564,adam,0.2,512,4,efficientnetb0,67.0,,,,,,,,0.0008236000090728,efficientnetb0,32.0,1.0,512.0,0.2,10.0
64,0.863456130027771,COMPLETED,4.0,32.0,3.0,0.0,0.0,,,rmsprop,0.0005336260945872,4.0,0.0,2.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0005336260945872,rmsprop,0.0,320,4,efficientnetb0,68.0,,,,,,,,0.0003670303616001,efficientnetb0,64.0,3.0,320.0,0.1,15.0
71,0.8627011775970459,COMPLETED,4.0,24.0,5.0,0.0,0.0,,,adam,0.000524659481816,10.0,4.0,2.0,1.0,54.0,cnn_focus_hybrid,hyperband,val_auc,32,30,0.000524659481816,adam,0.0,480,4,custom_cnn,69.0,,,,,,,,1.5524786749811724e-05,custom_cnn,0.0,3.0,480.0,0.4,10.0
60,0.8617955446243286,COMPLETED,4.0,48.0,3.0,0.1,0.0,,,adam,0.0005419507121965,4.0,0.0,2.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0005419507121965,adam,0.1,32,4,efficientnetb0,70.0,,,,,,,,0.000550618573485,efficientnetb0,96.0,2.0,32.0,0.0,5.0
89,0.8488426208496094,COMPLETED,4.0,48.0,3.0,0.3,0.0,,,rmsprop,0.0001379157916083,30.0,0.0,0.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0001379157916083,rmsprop,0.3,416,4,custom_cnn,71.0,,,,,,,,0.0002059623499511,custom_cnn,0.0,2.0,416.0,0.4,10.0
32,0.8441827297210693,COMPLETED,3.0,16.0,5.0,0.3,0.0,,,rmsprop,0.0003359866741162,2.0,0.0,3.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0003359866741162,rmsprop,0.3,480,3,efficientnetb0,72.0,,,,,,,,0.0001709651883822,efficientnetb0,64.0,3.0,480.0,0.3,15.0
85,0.8426328301429749,COMPLETED,5.0,16.0,5.0,0.2,0.0,,,adam,0.0004505876242638,30.0,0.0,0.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0004505876242638,adam,0.2,352,5,custom_cnn,73.0,,,,,,,,0.0004047089986828,custom_cnn,64.0,3.0,352.0,0.3,0.0
74,0.8374698162078857,COMPLETED,3.0,16.0,5.0,0.0,0.0,,,rmsprop,0.0004831877814099,10.0,0.0,1.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0004831877814099,rmsprop,0.0,384,3,efficientnetb0,74.0,,,,,,,,0.0002208396109351,efficientnetb0,96.0,1.0,384.0,0.3,10.0
55,0.8267914652824402,COMPLETED,2.0,48.0,3.0,0.0,0.0,,,rmsprop,0.00022802282413,4.0,0.0,2.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.00022802282413,rmsprop,0.0,288,2,efficientnetb0,75.0,,,,,,,,0.0006961833516312,efficientnetb0,64.0,3.0,288.0,0.4,20.0
65,0.8173409700393677,COMPLETED,2.0,40.0,3.0,0.3,1.0,,,rmsprop,0.0001158809009589,4.0,0.0,2.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0001158809009589,rmsprop,0.3,32,2,custom_cnn,76.0,,,,,,,,0.0003900999399788,custom_cnn,96.0,3.0,32.0,0.4,15.0
19,0.8041263818740845,COMPLETED,2.0,40.0,5.0,0.0,1.0,,,adam,0.000468967888671,2.0,0.0,3.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.000468967888671,adam,0.0,448,2,custom_cnn,77.0,,,,,,,,0.0002754594638268,custom_cnn,0.0,2.0,448.0,0.3,10.0
56,0.7895833253860474,COMPLETED,2.0,40.0,5.0,0.0,0.0,,,rmsprop,0.00074027805333,4.0,0.0,2.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.00074027805333,rmsprop,0.0,224,2,custom_cnn,78.0,,,,,,,,0.00089217088154,custom_cnn,32.0,3.0,224.0,0.3,5.0
24,0.7160124778747559,COMPLETED,4.0,40.0,5.0,0.3,0.0,,,rmsprop,0.0009330201652533,2.0,0.0,3.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0009330201652533,rmsprop,0.3,256,4,custom_cnn,79.0,,,,,,,,0.0004928205919951,custom_cnn,0.0,3.0,256.0,0.0,10.0
3,0.6918880939483643,COMPLETED,3.0,64.0,5.0,0.3,1.0,,,adam,0.0001751684690382,2.0,0.0,3.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0001751684690382,adam,0.3,96,3,efficientnetb0,80.0,,,,,,,,0.0001945372479331,efficientnetb0,0.0,3.0,96.0,0.1,0.0
16,0.676227867603302,COMPLETED,2.0,56.0,3.0,0.4,0.0,,,rmsprop,0.0002728538513115,2.0,0.0,3.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0002728538513115,rmsprop,0.4,32,2,efficientnetb0,81.0,,,,,,,,0.0004104427647229,efficientnetb0,0.0,3.0,32.0,0.4,10.0
23,0.6723731756210327,COMPLETED,2.0,16.0,3.0,0.1,0.0,,,adam,0.000379617343387,2.0,0.0,3.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.000379617343387,adam,0.1,32,2,efficientnetb0,82.0,,,,,,,,0.0002406551279332,efficientnetb0,96.0,1.0,32.0,0.4,15.0
4,0.6718095541000366,COMPLETED,4.0,24.0,3.0,0.1,0.0,,,rmsprop,0.0008902894141688,2.0,0.0,3.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0008902894141688,rmsprop,0.1,320,4,mobilenetv2,83.0,,,,,,,,0.0008271705653423,mobilenetv2,64.0,1.0,320.0,0.0,20.0
1,0.668458104133606,COMPLETED,3.0,32.0,3.0,0.0,0.0,,,rmsprop,0.0005006253026411,2.0,0.0,3.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0005006253026411,rmsprop,0.0,128,3,efficientnetb0,84.0,,,,,,,,0.000684240952412,efficientnetb0,0.0,2.0,128.0,0.1,10.0
57,0.6670894026756287,COMPLETED,3.0,16.0,5.0,0.3,0.0,,,adam,0.0009945754661449,4.0,0.0,2.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0009945754661449,adam,0.3,288,3,efficientnetb0,85.0,,,,,,,,0.0001926696873111,efficientnetb0,0.0,1.0,288.0,0.0,20.0
15,0.6649355888366699,COMPLETED,2.0,40.0,3.0,0.3,0.0,,,rmsprop,0.000135606678751,2.0,0.0,3.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.000135606678751,rmsprop,0.3,32,2,efficientnetb0,86.0,,,,,,,,0.0008093155949729,efficientnetb0,64.0,2.0,32.0,0.2,5.0
66,0.6595510840415955,COMPLETED,4.0,40.0,5.0,0.0,1.0,,,rmsprop,0.0002380384032152,4.0,0.0,2.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0002380384032152,rmsprop,0.0,128,4,efficientnetb0,87.0,,,,,,,,0.0008769805247182,efficientnetb0,64.0,1.0,128.0,0.1,5.0
58,0.5848530530929565,COMPLETED,3.0,40.0,5.0,0.1,1.0,,,adam,0.0006669088714383,4.0,0.0,2.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0006669088714383,adam,0.1,96,3,mobilenetv2,88.0,,,,,,,,0.0002310790149689,mobilenetv2,0.0,1.0,96.0,0.3,15.0
31,0.5198068022727966,COMPLETED,4.0,16.0,3.0,0.4,1.0,,,rmsprop,0.0005767355934465,2.0,0.0,3.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0005767355934465,rmsprop,0.4,480,4,mobilenetv2,89.0,,,,,,,,0.0009389118770036,mobilenetv2,96.0,3.0,480.0,0.1,15.0
78,0.5,COMPLETED,4.0,56.0,3.0,0.2,0.0,,,rmsprop,0.0007078614867112,10.0,0.0,1.0,0.0,,cnn_focus_hybrid,hyperband,val_auc,32,30,0.0007078614867112,rmsprop,0.2,160,4,mobilenetv2,90.0,,,,,,,,0.000903889176214,mobilenetv2,64.0,3.0,160.0,0.2,10.0
44,0.8871276378631592,COMPLETED,,,,0.0,,,,rmsprop,0.0007158168571708,10.0,4.0,3.0,2.0,37.0,focus_dnn,hyperband,val_auc,32,30,0.0007158168571708,rmsprop,0.0,128,3,,1.0,,,,,3.0,128.0,relu,7.479375687311074e-05,,,,,,
37,0.8824174404144287,COMPLETED,,,,0.0,,,,rmsprop,0.0007158168571708,4.0,2.0,3.0,1.0,3.0,focus_dnn,hyperband,val_auc,32,30,0.0007158168571708,rmsprop,0.0,128,3,,2.0,,,,,3.0,128.0,relu,7.479375687311074e-05,,,,,,
34,0.8771135210990906,COMPLETED,,,,0.0,,,,rmsprop,0.000844453508808,4.0,2.0,3.0,1.0,9.0,focus_dnn,hyperband,val_auc,32,30,0.000844453508808,rmsprop,0.0,192,5,,3.0,,,,,5.0,192.0,relu,0.0002795830386058,,,,,,
9,0.8721819519996643,COMPLETED,,,,0.0,,,,rmsprop,0.000844453508808,2.0,0.0,3.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.000844453508808,rmsprop,0.0,192,5,,4.0,,,,,5.0,192.0,relu,0.0002795830386058,,,,,,
61,0.8705817461013794,COMPLETED,,,,0.0,,,,adam,0.0006739588697228,10.0,4.0,2.0,1.0,49.0,focus_dnn,hyperband,val_auc,32,30,0.0006739588697228,adam,0.0,256,2,,5.0,,,,,2.0,256.0,relu,0.0001825909731892,,,,,,
45,0.8678945302963257,COMPLETED,,,,0.0,,,,rmsprop,0.000844453508808,10.0,4.0,3.0,2.0,34.0,focus_dnn,hyperband,val_auc,32,30,0.000844453508808,rmsprop,0.0,192,5,,6.0,,,,,5.0,192.0,relu,0.0002795830386058,,,,,,
30,0.8664956092834473,COMPLETED,,,,0.0,,,,adam,0.000688292134364,2.0,0.0,3.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.000688292134364,adam,0.0,144,4,,7.0,,,,,4.0,144.0,relu,0.0004888504543181,,,,,,
39,0.8654085993766785,COMPLETED,,,,0.1,,,,adam,0.0005465405528203,4.0,2.0,3.0,1.0,5.0,focus_dnn,hyperband,val_auc,32,30,0.0005465405528203,adam,0.1,224,4,,8.0,,,,,4.0,224.0,relu,0.0005059404137702,,,,,,
22,0.8632549047470093,COMPLETED,,,,0.1,,,,adam,0.000787493417017,2.0,0.0,3.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.000787493417017,adam,0.1,144,4,,9.0,,,,,4.0,144.0,relu,4.5609302085393934e-05,,,,,,
3,0.8623591065406799,COMPLETED,,,,0.0,,,,rmsprop,0.0007158168571708,2.0,0.0,3.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0007158168571708,rmsprop,0.0,128,3,,10.0,,,,,3.0,128.0,relu,7.479375687311074e-05,,,,,,
4,0.8591384887695312,COMPLETED,,,,0.1,,,,adam,0.0004335009769866,2.0,0.0,3.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0004335009769866,adam,0.1,96,5,,11.0,,,,,5.0,96.0,relu,0.0008597284451918,,,,,,
35,0.857729434967041,COMPLETED,,,,0.0,,,,adam,0.000688292134364,4.0,2.0,3.0,1.0,30.0,focus_dnn,hyperband,val_auc,32,30,0.000688292134364,adam,0.0,144,4,,12.0,,,,,4.0,144.0,relu,0.0004888504543181,,,,,,
36,0.8562500476837158,COMPLETED,,,,0.1,,,,adam,0.000787493417017,4.0,2.0,3.0,1.0,22.0,focus_dnn,hyperband,val_auc,32,30,0.000787493417017,adam,0.1,144,4,,13.0,,,,,4.0,144.0,relu,4.5609302085393934e-05,,,,,,
5,0.8546497821807861,COMPLETED,,,,0.1,,,,adam,0.0005465405528203,2.0,0.0,3.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0005465405528203,adam,0.1,224,4,,14.0,,,,,4.0,224.0,relu,0.0005059404137702,,,,,,
41,0.8537539839744568,COMPLETED,,,,0.2,,,,rmsprop,0.00091005239724,4.0,2.0,3.0,1.0,11.0,focus_dnn,hyperband,val_auc,32,30,0.00091005239724,rmsprop,0.2,144,5,,15.0,,,,,5.0,144.0,relu,5.236359885094432e-05,,,,,,
8,0.8526167869567871,COMPLETED,,,,0.2,,,,rmsprop,0.0009639648371754,2.0,0.0,3.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0009639648371754,rmsprop,0.2,112,2,,16.0,,,,,2.0,112.0,relu,0.000148171206387,,,,,,
11,0.8482286930084229,COMPLETED,,,,0.2,,,,rmsprop,0.00091005239724,2.0,0.0,3.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.00091005239724,rmsprop,0.2,144,5,,17.0,,,,,5.0,144.0,relu,5.236359885094432e-05,,,,,,
38,0.8473531007766724,COMPLETED,,,,0.1,,,,adam,0.0004335009769866,4.0,2.0,3.0,1.0,4.0,focus_dnn,hyperband,val_auc,32,30,0.0004335009769866,adam,0.1,96,5,,18.0,,,,,5.0,96.0,relu,0.0008597284451918,,,,,,
40,0.8473027944564819,COMPLETED,,,,0.2,,,,rmsprop,0.0009639648371754,4.0,2.0,3.0,1.0,8.0,focus_dnn,hyperband,val_auc,32,30,0.0009639648371754,rmsprop,0.2,112,2,,19.0,,,,,2.0,112.0,relu,0.000148171206387,,,,,,
49,0.8457326889038086,COMPLETED,,,,0.0,,,,adam,0.0006739588697228,4.0,0.0,2.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0006739588697228,adam,0.0,256,2,,20.0,,,,,2.0,256.0,relu,0.0001825909731892,,,,,,
43,0.8439512848854065,COMPLETED,,,,0.0,,,,adam,0.0008728800914207,4.0,2.0,3.0,1.0,24.0,focus_dnn,hyperband,val_auc,32,30,0.0008728800914207,adam,0.0,160,2,,21.0,,,,,2.0,160.0,relu,0.0005172834599655,,,,,,
68,0.8432266712188721,COMPLETED,,,,0.4,,,,rmsprop,0.0005435385327956,10.0,0.0,1.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0005435385327956,rmsprop,0.4,160,5,,22.0,,,,,5.0,160.0,relu,0.0006688799931511,,,,,,
66,0.8375604152679443,COMPLETED,,,,0.0,,,,adam,0.0006739588697228,30.0,10.0,2.0,2.0,61.0,focus_dnn,hyperband,val_auc,32,30,0.0006739588697228,adam,0.0,256,2,,23.0,,,,,2.0,256.0,relu,0.0001825909731892,,,,,,
67,0.8338667750358582,COMPLETED,,,,0.0,,,,rmsprop,0.000211835714905,30.0,10.0,2.0,2.0,62.0,focus_dnn,hyperband,val_auc,32,30,0.000211835714905,rmsprop,0.0,176,4,,24.0,,,,,4.0,176.0,relu,0.0008770110866183,,,,,,
15,0.8287540674209595,COMPLETED,,,,0.4,,,,rmsprop,0.000994030908059,2.0,0.0,3.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.000994030908059,rmsprop,0.4,112,4,,25.0,,,,,4.0,112.0,relu,0.0007065737352491,,,,,,
76,0.8284319639205933,COMPLETED,,,,0.4,,,,rmsprop,0.0005435385327956,30.0,10.0,1.0,1.0,68.0,focus_dnn,hyperband,val_auc,32,30,0.0005435385327956,rmsprop,0.4,160,5,,26.0,,,,,5.0,160.0,relu,0.0006688799931511,,,,,,
42,0.819806694984436,COMPLETED,,,,0.4,,,,rmsprop,0.000994030908059,4.0,2.0,3.0,1.0,15.0,focus_dnn,hyperband,val_auc,32,30,0.000994030908059,rmsprop,0.4,112,4,,27.0,,,,,4.0,112.0,relu,0.0007065737352491,,,,,,
75,0.8052334785461426,COMPLETED,,,,0.2,,,,adam,0.0002118322422815,10.0,0.0,1.0,0.0,,focus_dnn,hyperband,val_auc,32,30,0.0002118322422815,adam,0.2,256,2,,28.0,,,,,2.0,256.0,relu,0.0002080572736022,,,,,,
